"DRG.Definition","Provider.Id","Provider.Name","Provider.Street.Address","Provider.City","Provider.State","Provider.Zip.Code","Hospital.Referral.Region..HRR..Description","Total.Discharges","Average.Covered.Charges","Average.Total.Payments","Average.Medicare.Payments","DRG.Code","Comb.DRG","MORT","READM","Lat","Long"
"1268","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330024","MOUNT SINAI HOSPITAL","ONE GUSTAVE L LEVY PLACE","NEW YORK","NY","10029","NY - Manhattan","34","34856.44118","13303.32353","10824.82353","281","AMI","12.1","17.6",NA,NA
"1269","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330028","RICHMOND UNIVERSITY MEDICAL CENTER","355 BARD AVENUE","STATEN ISLAND","NY","10304","NY - Manhattan","13","35242.69231","12092.92308","10727.38462","281","AMI","12.7","17.6","40.63551","-74.106693"
"1270","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330033","CHENANGO MEMORIAL HOSPITAL, INC","179 NORTH BROAD STREET","NORWICH","NY","13815","NY - Binghamton","12","18614.41667","7711.083333","7007.083333","281","AMI","13.6","16.6","42.541885","-75.524709"
"1271","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330044","FAXTON-ST LUKE'S HEALTHCARE","1656 CHAMPLIN AVENUE","UTICA","NY","13503","NY - Elmira","20","28377.35","6521.6","5651.35","281","AMI","16.6","17.5",NA,NA
"1272","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330045","HUNTINGTON HOSPITAL","270 PARK AVENUE","HUNTINGTON","NY","11743","NY - East Long Island","32","35822.15625","7124.53125","6309.78125","281","AMI","11.6","16.3","40.879201","-73.417488"
"1273","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330046","ST LUKE'S ROOSEVELT HOSPITAL","1111 AMSTERDAM AVENUE","NEW YORK","NY","10025","NY - Manhattan","27","51650.59259","13877.11111","11621","281","AMI","12.4","20.2","40.770129","-73.987846"
"1274","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330047","ST MARY'S HOSPITAL AT AMSTERDAM","427 GUY PARK AVENUE","AMSTERDAM","NY","12010","NY - Albany","11","19886.81818","6476.090909","5711","281","AMI","14.5","16.9","42.953648","-74.216041"
"1275","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330053","MEDINA MEMORIAL HOSPITAL","200 OHIO STREET","MEDINA","NY","14103","NY - Buffalo","15","8643.933333","6450.866667","5723.4","281","AMI",NA,NA,NA,NA
"1276","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330055","NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS","56-45 MAIN STREET","FLUSHING","NY","11355","NY - East Long Island","21","42148.57143","11298.66667","9684.571429","281","AMI","12.4","16.6","40.747529","-73.826102"
"1277","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330056","BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS","121 DEKALB AVENUE","BROOKLYN","NY","11201","NY - Manhattan","21","36636.90476","16633.61905","13712.14286","281","AMI","14.8","18.8","40.689785","-73.9774"
"1278","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330057","ST PETER'S HOSPITAL","315 SOUTH MANNING BOULEVARD","ALBANY","NY","12208","NY - Albany","32","35138.03125","7810.8125","5736.125","281","AMI","12.5","16.0","42.656808","-73.804578"
"1279","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330059","MONTEFIORE MEDICAL CENTER","111 EAST 210TH STREET","BRONX","NY","10467","NY - Bronx","36","66014.77778","15163.44444","12786.22222","281","AMI","12.4","17.4","40.879777","-73.879975"
"1280","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330061","LAWRENCE HOSPITAL CENTER","55 PALMER AVENUE","BRONXVILLE","NY","10708","NY - White Plains","12","32617.91667","7238.333333","6331.666667","281","AMI","12.7","17.2","40.941585","-73.836593"
"1281","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330078","SISTERS OF CHARITY HOSPITAL","2157 MAIN STREET","BUFFALO","NY","14214","NY - Buffalo","14","20019.92857","7780.285714","6697.142857","281","AMI","14.5","16.6","42.92917","-78.849916"
"1282","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330085","AURELIA OSBORN FOX MEMORIAL HOSPITAL","ONE NORTON AVENUE","ONEONTA","NY","13820","NY - Binghamton","12","14972.33333","6193.416667","5084.083333","281","AMI","13.4","16.7",NA,NA
"1283","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330090","ARNOT OGDEN MEDICAL CENTER","600 ROE AVENUE","ELMIRA","NY","14905","NY - Elmira","32","20742.78125","7236.4375","5422.21875","281","AMI","14.7","18.5","42.099256","-76.826668"
"1284","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330094","COLUMBIA MEMORIAL HOSPITAL","71 PROSPECT AVENUE","HUDSON","NY","12534","NY - Albany","11","15698","7003.181818","5645.636364","281","AMI","15.7","17.1","42.246254","-73.776128"
"1285","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330101","NEW YORK-PRESBYTERIAN HOSPITAL","525 EAST 68TH STREET","NEW YORK","NY","10021","NY - Manhattan","86","56213.05814","14096.67442","10458.68605","281","AMI","11.0","17.8","40.7642","-73.954457"
"1286","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330102","KENMORE MERCY HOSPITAL","2950 ELMWOOD AVENUE","KENMORE","NY","14217","NY - Buffalo","13","14266.53846","6819.692308","4546.307692","281","AMI","14.6","17.6","42.9779","-78.878678"
"1287","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330103","OLEAN GENERAL HOSPITAL","515 MAIN STREET","OLEAN","NY","14760","NY - Buffalo","25","12585.36","5738.16","4879.48","281","AMI","14.2","15.5","42.089448","-78.426977"
"1288","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330104","NYACK HOSPITAL","160 NORTH MIDLAND AVENUE","NYACK","NY","10960","NJ - Hackensack","20","31986.2","8148.85","7364.85","281","AMI","12.4","17.2","41.095841","-73.925034"
"1289","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330106","NORTH SHORE UNIVERSITY HOSPITAL","300 COMMUNITY DRIVE","MANHASSET","NY","11030","NY - East Long Island","33","65052.18182","10506.12121","8605.30303","281","AMI","13.0","18.4","40.779269","-73.703029"
"1290","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330107","PECONIC BAY MEDICAL CENTER","1300 ROANOKE AVENUE","RIVERHEAD","NY","11901","NY - East Long Island","13","25844","7839.461538","5868.307692","281","AMI","13.1","17.0","40.933577","-72.674317"
"1291","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330119","LENOX HILL HOSPITAL","100 EAST 77TH STREET","NEW YORK","NY","10021","NY - Manhattan","12","69081.58333","11043.66667","9574","281","AMI","12.4","17.2","40.773964","-73.96061"
"1292","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330125","ROCHESTER GENERAL HOSPITAL","1425 PORTLAND AVENUE","ROCHESTER","NY","14621","NY - Rochester","39","16346.64103","7595.230769","6546.74359","281","AMI","11.6","16.9","43.192542","-77.584424"
"1293","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330126","ORANGE REGIONAL MEDICAL CENTER","707 EAST MAIN STREET","MIDDLETOWN","NY","10940","NY - White Plains","55","38907.30909","7479.181818","6534.890909","281","AMI","11.4","16.9","41.439962","-74.369415"
"1294","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330127","JACOBI MEDICAL CENTER","1400 PELHAM PARKWAY SOUTH","BRONX","NY","10461","NY - Bronx","11","39283.63636","19803.63636","14956.72727","281","AMI","13.0","17.1","40.857455","-73.84721"
"1295","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330136","MARY IMOGENE BASSETT HOSPITAL","ONE ATWELL ROAD","COOPERSTOWN","NY","13326","NY - Albany","12","16918.66667","9558.083333","8366.916667","281","AMI","12.3","17.7",NA,NA
"1296","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330140","ST JOSEPH'S HOSPITAL HEALTH CENTER","301 PROSPECT AVENUE","SYRACUSE","NY","13203","NY - Syracuse","33","17598.87879","7833.878788","5978.363636","281","AMI","12.0","14.9","43.055562","-76.149154"
"1297","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330141","BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER","101 HOSPITAL ROAD","PATCHOGUE","NY","11772","NY - East Long Island","57","54005.84211","8061.982456","6517.385965","281","AMI","12.3","16.8","40.78029","-72.97823"
"1298","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330153","ELLIS HOSPITAL","1101 NOTT STREET","SCHENECTADY","NY","12308","NY - Albany","41","24948.85366","7482.04878","5768.365854","281","AMI","15.1","14.4","42.819818","-73.918883"
"1299","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330157","SAMARITAN MEDICAL CENTER","830 WASHINGTON STREET","WATERTOWN","NY","13601","NY - Syracuse","12","18346.08333","9698","8660.333333","281","AMI","15.8","16.2","43.965042","-75.912732"
"1300","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330158","GOOD SAMARITAN HOSPITAL OF SUFFERN","255 LAFAYETTE AVENUE","SUFFERN","NY","10901","NJ - Ridgewood","30","39008.93333","8543.633333","7615.633333","281","AMI","13.8","17.9","41.112389","-74.136248"
"1301","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330160","STATEN ISLAND UNIVERSITY HOSPITAL","475 SEAVIEW AVENUE","STATEN ISLAND","NY","10305","NY - Manhattan","56","55762.16071","11114.23214","9730.910714","281","AMI","15.0","17.1","40.584082","-74.087013"
"1302","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330167","WINTHROP-UNIVERSITY HOSPITAL","259 FIRST STREET","MINEOLA","NY","11501","NY - East Long Island","37","78766.40541","11219.59459","8739.378378","281","AMI","13.4","18.2","40.74167","-73.64344"
"1303","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330169","BETH ISRAEL MEDICAL CENTER","FIRST AVENUE AT 16TH STREET","NEW YORK","NY","10003","NY - Manhattan","55","51717.16364","12341.98182","10467.43636","281","AMI","11.5","18.5","40.732665","-73.9816"
"1304","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330180","SAMARITAN HOSPITAL","2215 BURDETT AVENUE","TROY","NY","12180","NY - Albany","16","23972.1875","6597.8125","5056.9375","281","AMI","14.5","15.4","42.733478","-73.671411"
"1305","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330182","ST FRANCIS HOSPITAL, ROSLYN","100 PORT WASHINGTON BOULEVARD","ROSLYN","NY","11576","NY - East Long Island","39","48535.69231","8720.461538","6078.230769","281","AMI","11.1","17.1","40.804505","-73.672669"
"1306","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330184","MONTEFIORE NEW ROCHELLE HOSPITAL","16 GUION PLACE","NEW ROCHELLE","NY","10802","NY - Bronx","26","12535.30769","9531.615385","8403.615385","281","AMI","12.9","17.6","40.912968","-73.786997"
"1307","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","75 NORTH COUNTRY ROAD","PORT JEFFERSON","NY","11777","NY - East Long Island","31","35561.19355","6609.483871","5667.677419","281","AMI","13.0","16.7","40.938128","-73.053786"
"1308","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330188","MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER","5300 MILITARY ROAD","LEWISTON","NY","14092","NY - Buffalo","11","8856.090909","6856.454545","6088.454545","281","AMI","13.5","15.7","43.154652","-79.030462"
"1309","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330191","GLENS FALLS HOSPITAL","100 PARK STREET","GLENS FALLS","NY","12801","NY - Albany","13","23106.46154","5966.230769","4843.769231","281","AMI","14.5","15.4","43.308335","-73.644551"
"1310","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330194","MAIMONIDES MEDICAL CENTER","4802 TENTH AVENUE","BROOKLYN","NY","11219","NY - Manhattan","49","48766.26531","13669.77551","11839.16327","281","AMI","10.6","16.0","40.63908","-73.998667"
"1311","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330195","LONG ISLAND JEWISH MEDICAL CENTER","270 - 05 76TH AVENUE","NEW HYDE PARK","NY","11040","NY - East Long Island","20","48909.55","12665.05","11309.75","281","AMI","13.9","18.7",NA,NA
"1312","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330196","CONEY ISLAND HOSPITAL","2601 OCEAN PARKWAY","BROOKLYN","NY","11235","NY - Manhattan","17","43247.05882","13747.35294","11817.70588","281","AMI","14.2","18.6","40.584965","-73.966279"
"1313","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330198","SOUTH NASSAU COMMUNITIES HOSPITAL","ONE HEALTHY WAY","OCEANSIDE","NY","11572","NY - East Long Island","31","35790.74194","8357.451613","7131.806452","281","AMI","17.1","17.1",NA,NA
"1314","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330201","KINGSBROOK JEWISH MEDICAL CENTER","585 SCHENECTADY AVENUE","BROOKLYN","NY","11203","NY - Manhattan","11","40797.18182","11318.90909","10169.09091","281","AMI","13.6","17.1","40.658929","-73.934072"
"1315","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330203","CROUSE HOSPITAL","736 IRVING AVENUE","SYRACUSE","NY","13210","NY - Syracuse","17","17885.58824","9074.294118","6400.235294","281","AMI","14.6","16.6","43.041707","-76.137852"
"1316","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330204","BELLEVUE HOSPITAL CENTER","462 FIRST AVENUE","NEW YORK","NY","10016","NY - Manhattan","16","47598.125","21120.8125","18779.1875","281","AMI","15.1","17.4","40.739696","-73.976526"
"1317","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330208","ST JOHN'S RIVERSIDE HOSPITAL","976 NORTH BROADWAY","YONKERS","NY","10701","NY - White Plains","21","20396.47619","9312.52381","8257.428571","281","AMI","13.0","17.1","40.96784","-73.885107"
"1318","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330218","OSWEGO HOSPITAL","110 WEST SIXTH STREET","OSWEGO","NY","13126","NY - Syracuse","15","13668.93333","6898.666667","6175.466667","281","AMI","14.4","17.5","43.454141","-76.516001"
"1319","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330221","WYCKOFF HEIGHTS MEDICAL CENTER","374 STOCKHOLM STREET","BROOKLYN","NY","11237","NY - Manhattan","21","27209.38095","13209","11491.42857","281","AMI","14.2","17.8","40.704699","-73.917648"
"1320","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330226","UNITY HOSPITAL OF ROCHESTER","1555 LONG POND ROAD","ROCHESTER","NY","14626","NY - Rochester","16","12986.1875","7691","6773.9375","281","AMI","14.3","17.1","43.191527","-77.701464"
"1321","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330234","WESTCHESTER MEDICAL CENTER","100 WOODS RD","VALHALLA","NY","10595","NY - White Plains","25","78812.32","15801.64","11919.08","281","AMI","13.2","16.3","41.08768","-73.803897"
"1322","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330236","NEW YORK METHODIST HOSPITAL","506 SIXTH STREET","BROOKLYN","NY","11215","NY - Manhattan","19","26138.73684","11921","10447.21053","281","AMI","13.1","18.6","40.668263","-73.979141"
"1323","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330239","WOMAN'S CHRISTIAN ASSOCIATION","207 FOOTE AVENUE","JAMESTOWN","NY","14701","PA - Erie","16","13403","5984.0625","5107.1875","281","AMI","13.5","16.9","42.091237","-79.23295"
"1324","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330241","UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER","750 EAST ADAMS STREET","SYRACUSE","NY","13210","NY - Syracuse","26","34264.80769","10234.15385","7924.461538","281","AMI","15.1","16.2","43.042676","-76.139247"
"1325","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330245","ST ELIZABETH MEDICAL CENTER","2209 GENESEE STREET","UTICA","NY","13501","NY - Elmira","18","26228.5","6954.944444","5619.111111","281","AMI","14.6","15.7","43.083646","-75.267158"
"1326","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330250","CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR","75 BEEKMAN STREET","PLATTSBURGH","NY","12901","VT - Burlington","38","27404.71053","9094.631579","8396.526316","281","AMI","13.6","18.4","44.700122","-73.466647"
"1327","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330259","MERCY MEDICAL CENTER","1000 NORTH VILLAGE AVENUE","ROCKVILLE CENTR","NY","11570","NY - East Long Island","31","35119.58065","8072.322581","7362.419355","281","AMI","13.1","17.8","40.688191","-73.633236"
"1328","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330264","ST LUKE'S CORNWALL HOSPITAL","70 DUBOIS STREET","NEWBURGH","NY","12550","NY - White Plains","25","31889.48","7844.36","6733.32","281","AMI","15.5","16.9","41.50375","-74.015175"
"1329","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330267","HUDSON VALLEY HOSPITAL CENTER","1980 CROMPOND ROAD","CORTLANDT MANOR","NY","10567","NY - White Plains","28","27230.78571","7508.321429","6773.464286","281","AMI","14.3","17.0","41.291457","-73.893601"
"1330","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330273","PUTNAM HOSPITAL CENTER","670 STONELEIGH AVENUE","CARMEL","NY","10512","CT - New Haven","13","22898.15385","6712.384615","5688.384615","281","AMI","12.5","16.5","41.384844","-73.664475"
"1331","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330279","MERCY HOSPITAL","565 ABBOTT ROAD","BUFFALO","NY","14220","NY - Buffalo","40","16901.7","7562.325","6164.125","281","AMI","16.2","17.0","42.847875","-78.811876"
"1332","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330285","STRONG MEMORIAL HOSPITAL","601 ELMWOOD AVE","ROCHESTER","NY","14642","NY - Rochester","15","18722.46667","11509.06667","9644.133333","281","AMI","12.7","17.9","43.124394","-77.623692"
"1333","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","1000 MONTAUK HIGHWAY","WEST ISLIP","NY","11795","NY - East Long Island","28","56882.28571","8754.928571","7795.535714","281","AMI","13.3","18.6","40.696807","-73.286321"
"1334","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330304","WHITE PLAINS HOSPITAL CENTER","41 EAST POST R0AD","WHITE PLAINS","NY","10601","NY - White Plains","23","23096.69565","7798.043478","6581.043478","281","AMI","13.5","18.5","41.026334","-73.769695"
"1335","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330306","LUTHERAN MEDICAL CENTER","150 55TH STREET","BROOKLYN","NY","11220","NY - Manhattan","20","40152.95","14719.9","12493.4","281","AMI","11.6","16.3","40.647142","-74.02123"
"1336","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330307","CAYUGA MEDICAL CENTER AT ITHACA","101 DATES DRIVE","ITHACA","NY","14850","NY - Rochester","14","13561.07143","5996","5214.285714","281","AMI","15.0","16.4","42.467092","-76.538811"
"1337","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330331","PLAINVIEW HOSPITAL","888 OLD COUNTRY ROAD","PLAINVIEW","NY","11803","NY - East Long Island","18","31885.44444","8898.111111","6783","281","AMI","11.8","18.5","40.774382","-73.478429"
"1338","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330332","ST JOSEPH HOSPITAL","4295 HEMPSTEAD TURNPIKE","BETHPAGE","NY","11714","NY - East Long Island","13","27348.30769","6523.769231","5402.846154","281","AMI","13.9","16.0","40.725795","-73.478755"
"1339","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330350","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","445 LENOX ROAD","BROOKLYN","NY","11203","NY - Manhattan","22","33138","16230.68182","13759.27273","281","AMI","15.0","18.3","40.654457","-73.94516"
"1340","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330372","FRANKLIN HOSPITAL","900 FRANKLIN AVENUE","VALLEY STREAM","NY","11580","NY - East Long Island","16","23249.625","9211.6875","6835.5625","281","AMI","14.4","16.3","40.681674","-73.68572"
"1341","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330386","CATSKILL REGIONAL MEDICAL CENTER","68 HARRIS BUSHVILLE ROAD","HARRIS","NY","12742","NY - Albany","13","17879.53846","7547.615385","6624.230769","281","AMI","13.3","18.9",NA,NA
"1342","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330393","UNIVERSITY HOSPITAL ( STONY BROOK )","HEALTH SCIENCES CENTER SUNY","STONY BROOK","NY","11794","NY - East Long Island","63","36777.88889","11626.04762","9363.809524","281","AMI","10.7","17.9",NA,NA
"1343","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330394","UNITED HEALTH SERVICES HOSPITALS, INC","33-57 HARRISON STREET","JOHNSON CITY","NY","13790","NY - Binghamton","20","15124.4","6954.65","6123.6","281","AMI","16.8","17.3","42.088097","-75.914166"
"1344","281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","330401","ST CATHERINE OF SIENA HOSPITAL","50 ROUTE 25A","SMITHTOWN","NY","11787","NY - East Long Island","24","52191.83333","7424","6772","281","AMI","11.4","16.8","40.858303","-73.18609"
"1345","282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC","330004","HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS","396 BROADWAY","KINGSTON","NY","12401","NY - Albany","24","15666.08333","5089.416667","4212.083333","282","AMI","13.0","18.2","41.92651","-73.995902"
"1346","282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC","330005","KALEIDA HEALTH","726 EXCHANGE STREET, SUITE 522","BUFFALO","NY","14210","NY - Buffalo","31","12578.58065","7295.225806","6023.419355","282","AMI","14.2","15.8","42.87459","-78.850067"
"1347","282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC","330011","OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC","169 RIVERSIDE DRIVE","BINGHAMTON","NY","13905","NY - Binghamton","16","7700.5625","4629.9375","3780.1875","282","AMI","13.4","18.3","42.09264","-75.935558"
